OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.PRIMÆRAKTIVITET.1824;EGS.SIKTFORHOLD.12051;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontalelement;Kurvatur, stigning
1021157572;;1-2 hytter;;2024/55103;12.09.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632?#nav=/cases/272215/registryEntries/998325/view/documents/1874638/preview;Utvidet bruk;10.10.2024;;;;;;Alver;4631;Vestland;FV5310 S1D1 m9340;500;7;50;Lite streng;E - Lokale adkomstveger;0;0;99999;5.5
1019281698;;;;2023/33870;03.02.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/162219/registryEntries/461867/view/documents/902868/preview;Varig tillatelse;02.05.2023;;;;;;Alver;4631;Vestland;FV5452 S1D1 m7857;100;7;80;Mindre streng;E - Lokale adkomstveger;1;0;99999;4.8
1019281683;Bolig;;;2022/44868;02.03.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/73886/registryEntries/515170/view/documents/993688/preview;Varig tillatelse;07.04.2022;;;;;;Alver;4631;Vestland;FV5450 S1D1 m2602;260;8;80;Lite streng;E - Lokale adkomstveger;1;0;-119;3.9
1019281695;;;;;20.09.2023;;Varig tillatelse;07.11.2023;;Nyetablering på nordsida av fylkesvegen.;;;;Alver;4631;Vestland;FV5464 S1D1 m3024;950;8;50;Mindre streng;D - Lokale samleveger;0;3;99999;-6.5
1019281673;;;;2022/89382;07.10.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/118722/registryEntries/280741/view/documents/568164/preview;Endret bruk;10.11.2022;;Frå fritid til heilårsbustad;;;;Alver;4631;Vestland;FV565 S1D1 m8952;3500;10;60;Streng;C - Lokale hovedveger;0;2;99999;-2.1
1019281731;Hytte;;;2023/68588;31.07.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/197095/registryEntries/582945/view/documents/1130187/preview;Utvidet bruk;04.09.2023;;;;;;Alver;4631;Vestland;PV1194 S1D1 m0;;;50;;;0;0;;
1019281672;;;;2022/56574;02.05.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/85703/registryEntries/170722/view/documents/299492/preview;Varig tillatelse;14.06.2022;;;;;;Alver;4631;Vestland;FV525 S1D1 m4032;1700;5;50;Mindre streng;D - Lokale samleveger;0;4;99999;-3.5
1019281687;Bolig;;;2022/4735;08.02.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/33520/registryEntries/86429/view/documents/161608/preview;Utvidet bruk;11.03.2022;;Ikkje bygga enda.;;;;Alver;4631;Vestland;FV565 S2D1 m5321;1860;7;60;Streng;C - Lokale hovedveger;0;3;99999;-4.8
1019281680;Bolig;;;2022/51321;12.04.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/80395/registryEntries/158351/view/documents/277723/preview;Endret bruk;09.06.2022;;Ombygging av eksisterande avkøyrsle.;;;;Alver;4631;Vestland;FV5458 S1D1 m7216;400;7;50;Lite streng;D - Lokale samleveger;0;0;-105;-3.4
1019281699;Hytte;;;;06.11.2023;;Varig tillatelse;22.11.2023;;Ikkje bygga enda.;;;;Alver;4631;Vestland;FV5476 S3D1 m3190;160;6;50;Lite streng;E - Lokale adkomstveger;1;0;99999;4.9
1019281689;;;;2023/57277;04.04.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/185658/registryEntries/445413/view/documents/875452/preview;Utvidet bruk;13.04.2023;;Gjelder for ei rorbu;;;;Alver;4631;Vestland;FV5476 S3D1 m3665;160;6;50;Lite streng;E - Lokale adkomstveger;1;0;1206;-2.3
1019281682;Bolig;;;;22.06.2022;;Utvidet bruk;14.07.2023;;;;;;Alver;4631;Vestland;FV5484 S1D1 m7311;1500;6;50;Mindre streng;D - Lokale samleveger;0;4;-1181;-2.1
1019281676;Bolig;;;2023/77536;24.09.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/206092/registryEntries/696318/view/documents/1321238/preview;Endret bruk;20.12.2023;;;;;;Alver;4631;Vestland;FV565 S2D10 m5641;300;7;50;Streng;C - Lokale hovedveger;1;4;-300;-4.1
1019281678;Bolig;;;2023/77536;24.09.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/206092/registryEntries/696318/view/documents/1321238/preview;Endret bruk;20.12.2023;;;;;;Alver;4631;Vestland;FV565 S2D10 m5715;300;7;50;Streng;C - Lokale hovedveger;1;4;183;-1.2
1019281733;;;;2023/64562;02.08.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/192997/registryEntries/624990/view/documents/1202595/preview;Varig tillatelse;19.12.2023;;;;;;Alver;4631;Vestland;FV5484 S2D1 m1286;500;7;80;Mindre streng;E - Lokale adkomstveger;1;1;99999;4.3
1019281700;Bolig;;;2023/75574;08.11.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/204107/registryEntries/675500/view/documents/1276745/preview;Utvidet bruk;24.11.2023;;;;;;Alver;4631;Vestland;FV5494 S1D1 m3088;400;8;50;Lite streng;E - Lokale adkomstveger;0;0;99999;-1.5
1019281692;Bolig;;;2022/797;25.04.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/29463/registryEntries/164544/view/documents/288878/preview;Varig tillatelse;03.06.2022;;;;;;Alver;4631;Vestland;FV5496 S1D1 m929;600;7;50;Mindre streng;E - Lokale adkomstveger;0;4;99999;0.8
1019281694;;;;2023/76909;19.09.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/205460/registryEntries/634070/view/documents/1219429/preview;Utvidet bruk;01.11.2023;;;;;;Alver;4631;Vestland;FV5470 S1D1 m545;1200;10;50;Mindre streng;D - Lokale samleveger;0;3;99999;0.4
1021157573;;;;2024/31888;29.08.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632?#nav=/cases/248967/registryEntries/988504/view/documents/1856084/preview;Utvidet bruk;04.10.2024;;Avkjørselen er regulert stengt i vegplan. Tiltaket må ha tilkomst via ny avkjørsel i plan. Kommunen er orientert om dette i brev av  04.10.2024;;;;Alver;4631;Vestland;FV57 S4D1 m1435;4500;12;70;Meget streng;B - Regionale hovedveger;0;3;99999;3.2
1021157571;Hytte;3-5 hytter;;2022/69923;14.10.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632?#nav=/cases/99158/registryEntries/1018095/view/documents/1912818/preview;Utvidet bruk;04.11.2024;;;;;;Alver;4631;Vestland;FV5498 S1D1 m2308;20;7;50;Lite streng;E - Lokale adkomstveger;1;1;-393;-4.4
1019281736;Bolig;;;2023/31622;25.01.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/159955/registryEntries/452920/view/documents/887686/preview;Varig tillatelse;27.04.2023;;;;;;Masfjorden;4634;Vestland;PV1020 S7D1 m43;;;50;;;0;0;;
1015745977;Industri;;;2022/65499;20.06.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/cases/94708;Utvidet bruk;29.06.2022;;;;;;Høyanger;4638;Vestland;FV5442 S5D1 m5597;200;10;50;Mindre streng;D - Lokale samleveger;0;1;-428;-7.5
1019845203;Bolig;1-2leiligheter;;24/41725;15.08.2024;;Utvidet bruk;17.09.2024;17.09.2027;;Privat;Privat;;Aurland;4641;Vestland;FV50 S9D1 m5470;581;13;60;Streng;C - Lokale hovedveger;0;1;212;-2.2
1019591558;Skog/skogbruk;Tømmeropplagring/velteplass;;2024/34210;07.07.2024;;Utvidet bruk;30.07.2024;30.07.2027;Løyve frå Statens vegvesen 09.09.2016, utgått pga jordskiftesak og fornya av VLFK 30.07.2024;Privat;Privat;;Sunnfjord;4647;Vestland;FV609 S7D1 m8549;700;10;80;Mindre streng;B - Regionale hovedveger;0;4;-56;-8.6
1018660484;Industri;;;2023/86025 -4;29.11.2023;;Midlertidig tillatelse;04.01.2024;03.01.2026;;;;;Bremanger;4648;Vestland;FV614 S3D1 m8772;750;13;80;Streng;B - Regionale hovedveger;0;1;1051;4.4
1019530342;Bolig;;;2024/31380;11.06.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/248459/registryEntries/898322/view/documents/1678102/preview;Utvidet bruk;26.06.2024;;;Privat;Privat;;Bremanger;4648;Vestland;PV99646 S1D1 m3;;;50;;;0;2;;
1021245949;;;;2024/56883;09.10.2024;;Utvidet bruk;22.11.2024;;;;;;Stryn;4651;Vestland;FV5724 S1D1 m2343;700;15;60;Mindre streng;D - Lokale samleveger;0;1;75;2.6
715354924;Bolig;;;202443995-2;24.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587942;Utvidet bruk;20.09.2024;20.09.2027;;Privat;Privat;;Trondheim;5001;Trøndelag;FV704 S3D1 m3293;550;11;80;Lite streng;E - Lokale adkomstveger;11;1;-405;-0.5
722978050;Naust;;;202422872-5 ;19.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566672;Midlertidig tillatelse;10.12.2024;01.01.2028;;;;;Trondheim;5001;Trøndelag;FV6704 S1D1 m1284;293;7;60;Lite streng;E - Lokale adkomstveger;8;1;-415;-1.0
721931420;Bolig;;;202430101-2;28.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573991;Midlertidig tillatelse;24.06.2024;01.05.2025;;Privat;Privat;;Trondheim;5001;Trøndelag;FV6680 S1D1 m9981;1500;13;80;Streng;C - Lokale hovedveger;2;4;182;0.7
721291561;Forretning;;;202336362-6;07.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=509141;Midlertidig tillatelse;15.01.2025;30.11.2025;;;;;Trondheim;5001;Trøndelag;FV6668 S1D1 m2123;15000;6;50;Streng;B - Regionale hovedveger;9;50;99999;-0.3
1022569040;Bolig;;;202521432;11.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=619381#;Varig tillatelse;14.05.2025;14.05.2028;;Privat;Privat;;Steinkjer;5006;Trøndelag;FV763 S1D1 m2760;2980;12;80;Streng;C - Lokale hovedveger;5;8;99999;2.4
616275849;Hytte;;;202450284-4;06.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594308;Utvidet bruk;02.12.2024;02.12.2027;;Privat;Privat;;Frøya;5014;Trøndelag;FV6472 S1D1 m3511;300;9;80;Lite streng;E - Lokale adkomstveger;6;0;1046;0.1
616113050;Hytte;6-10 leiligheter;;202523799;28.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=621778#;Utvidet bruk;11.06.2025;;;Privat;Privat;;Frøya;5014;Trøndelag;FV6466 S1D20 m972;350;8;50;Lite streng;E - Lokale adkomstveger;15;0;243;-1.7
601768701;Bolig;;;202437401-2;06.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=581347;Utvidet bruk;13.08.2024;13.08.2027;;Privat;Privat;;Røros;5025;Trøndelag;FV31 S5D1 m4963;550;15;80;Streng;B - Regionale hovedveger;4;0;1205;-3.5
1022571587;Industri;;;202520887;26.04.2025;;Midlertidig tillatelse;13.05.2025;31.12.2026;;Privat;Privat;;Holtålen;5026;Trøndelag;FV6542 S1D1 m65;600;15;50;Lite streng;E - Lokale adkomstveger;13;0;90;-2.7
601256049;Gardsbruk;;;202232037-2;19.08.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?subtype=2&recno=2285193&module=Document&VerID=2094328;Varig tillatelse;07.09.2022;07.09.2025;Flytting av avkjørsel;Privat;Privat;;Holtålen;5026;Trøndelag;FV30 S6D1 m3918;1300;10;80;Streng;B - Regionale hovedveger;6;2;99999;3.6
711294892;Gardsbruk;;;202507565-2 ;21.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=605443;Varig tillatelse;27.01.2025;27.01.2028;Denne avkjørselen skal saneres når ny er etablert. ;;;;Midtre Gauldal;5027;Trøndelag;FV6560 S2D1 m6647;350;10;80;Mindre streng;D - Lokale samleveger;9;2;2652;-8.0
711294829;Gardsbruk;;;202437782-2;07.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=581728;Utvidet bruk;13.08.2024;13.08.2027;;Privat;Privat;;Midtre Gauldal;5027;Trøndelag;FV6560 S2D1 m778;359;16;80;Mindre streng;D - Lokale samleveger;11;0;1964;5.0
601255990;Gardsbruk;;;202432336-3;19.06.2024;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3120579&VerID=2934867;Utvidet bruk;12.08.2024;12.08.2027;;Privat;Privat;;Midtre Gauldal;5027;Trøndelag;FV30 S5D1 m1052;1300;10;80;Streng;B - Regionale hovedveger;3;1;99999;0.3
601256000;Skog/skogbruk;;;202448159-2;10.10.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=592157;Midlertidig tillatelse;29.10.2024;29.10.2027;Usikker på om denne avkjørselen er godkjent fra tidligere.;Privat;Privat;;Midtre Gauldal;5027;Trøndelag;FV30 S5D1 m2915;1300;10;80;Streng;B - Regionale hovedveger;4;3;-478;-2.4
712146783;Bolig;;;202321881-4 ;19.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=494621;Endret bruk;24.02.2025;24.02.2028;;Privat;Privat;;Melhus;5028;Trøndelag;FV6578 S1D1 m5801;109;8;80;Lite streng;E - Lokale adkomstveger;5;1;-1437;-2.5
716506622;Bolig;;;202518851;15.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616795#;Utvidet bruk;13.05.2025;13.05.2028;;Privat;Privat;;Melhus;5028;Trøndelag;FV6594 S1D1 m4277;703;9;60;Streng;C - Lokale hovedveger;6;3;2677;2.4
716024751;Bolig;;;202450592-2 ;12.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594616;Utvidet bruk;26.11.2024;26.11.2027;;Privat;Privat;;Skaun;5029;Trøndelag;FV708 S1D1 m8529;1630;9;50;;C - Lokale hovedveger;8;5;-198;-1.1
719345046;Bolig;;;202521572;14.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=619521;Utvidet bruk;15.05.2025;;;Privat;Privat;;Skaun;5029;Trøndelag;FV6626 S1D1 m596;201;15;80;Lite streng;E - Lokale adkomstveger;14;1;713;0.4
719460568;Bolig;;;202453232-2;16.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=597297;Utvidet bruk;18.12.2024;18.12.2027;;Privat;Privat;;Skaun;5029;Trøndelag;FV6634 S1D1 m1897;90;7;80;Lite streng;E - Lokale adkomstveger;8;1;80;10.9
719460568;Bolig;;;202453232-2;16.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=597297;Utvidet bruk;18.12.2024;18.12.2027;;Privat;Privat;;Skaun;5029;Trøndelag;FV6634 S1D1 m1897;90;7;80;Lite streng;E - Lokale adkomstveger;8;1;80;10.9
1022607902;Hytte;;;;23.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617065#;Avslag;29.04.2025;;;Privat;Privat;;Skaun;5029;Trøndelag;FV800 S3D1 m1539;2500;8;70;Streng;C - Lokale hovedveger;8;10;-2669;2.4
1024479996;Industri;;;202118399;23.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=393862;Midlertidig tillatelse;10.06.2025;01.08.2027;;Privat;Privat;;Malvik;5031;Trøndelag;FV6706 S1D1 m1905;1200;12;60;Streng;B - Regionale hovedveger;14;3;99999;-0.4
721319043;Gardsbruk;;;202527324;30.06.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=625355#;Utvidet bruk;14.07.2025;14.07.2028;;Privat;Privat;;Malvik;5031;Trøndelag;FV6670 S1D1 m1878;600;10;50;Mindre streng;D - Lokale samleveger;23;0;350;6.3
1024479995;Industri;;;202118399;23.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=393862;Midlertidig tillatelse;10.06.2025;01.08.2027;;Privat;Privat;;Malvik;5031;Trøndelag;FA6706 S1001D1 m193;;;;;;0;0;;
715901994;Dyrkamark/jordbruk;;;202444206-4;02.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588153;Midlertidig tillatelse;08.11.2024;23.12.2024;Midlertidig endret bruk av avkjørselen. ;Privat;Privat;;Tydal;5033;Trøndelag;FV705 S8D1 m5980;799;16;80;Streng;B - Regionale hovedveger;9;2;-821;4.1
715901993;Skog/skogbruk;;;202444206-4;02.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588153;Midlertidig tillatelse;08.11.2024;23.12.2024;Midlertidig endret bruk av avkjørselen. ;Privat;Privat;;Tydal;5033;Trøndelag;FV705 S8D1 m5867;799;16;80;Streng;B - Regionale hovedveger;8;2;110;4.1
1024620199;Bolig;;;202524823;12.06.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=622819#;Utvidet bruk;09.07.2025;09.07.2028;;Privat;Privat;;Stjørdal;5035;Trøndelag;FV6788 S2D1 m18;951;11;40;Lite streng;E - Lokale adkomstveger;8;0;99999;1.2
718788016;Bolig;;;202510259-3;14.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608151;Utvidet bruk;10.04.2025;10.04.2028;;Privat;Privat;;Indre Fosen;5054;Trøndelag;FV718 S1D1 m4886;1560;10;60;Mindre streng;D - Lokale samleveger;21;4;257;-2.4
615543130;Bolig;;;202131549-4 ;13.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=407094;Utvidet bruk;24.05.2024;24.05.2027;;Privat;Privat;;Hitra;5056;Trøndelag;FV6448 S1D1 m5551;427;22;60;Lite streng;E - Lokale adkomstveger;10;1;-201;0.1
607413153;Dyrkamark/jordbruk;;;202445172-2;10.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589122;Varig tillatelse;18.09.2024;18.09.2027;;Privat;Privat;;Ørland;5057;Trøndelag;FV6392 S1D1 m264;1690;9;60;Mindre streng;D - Lokale samleveger;10;3;-730;0.0
607413228;Bolig;;;202424751-2;08.04.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=568555;Utvidet bruk;03.05.2024;03.05.2024;;Privat;Privat;;Ørland;5057;Trøndelag;FV6392 S2D1 m840;550;10;60;Mindre streng;D - Lokale samleveger;10;5;-186;-7.3
608011038;Gardsbruk;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;;Ørland;5057;Trøndelag;FV6406 S1D1 m4777;193;26;60;Mindre streng;D - Lokale samleveger;19;0;-1478;-0.1
1022569230;Forretning;;;202519020;17.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616964#;Avslag;09.05.2025;;;;;;Ørland;5057;Trøndelag;FV6346 S1D1 m45;350;9;60;Lite streng;E - Lokale adkomstveger;3;0;-327;-2.7
604331057;Gardsbruk;;;202432190-2;17.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=576085;Utvidet bruk;27.11.2024;27.11.2027;;Privat;Privat;;Åfjord;5058;Trøndelag;FV6328 S1D1 m2831;718;8;80;Lite streng;E - Lokale adkomstveger;4;2;2722;-0.6
600313582;Skog/skogbruk;;;202316503-4;14.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=489167;Midlertidig tillatelse;28.08.2024;01.09.2025;Midlertidig utvidet bruk ;Privat;Privat;;Åfjord;5058;Trøndelag;FV6312 S1D1 m1793;300;11;80;Lite streng;E - Lokale adkomstveger;4;0;135;-5.3
600313586;Bolig;;;202440621-2;14.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=584567;Utvidet bruk;30.08.2024;30.08.2027;;Privat;Privat;;Åfjord;5058;Trøndelag;FV6312 S1D1 m3081;300;11;80;Lite streng;E - Lokale adkomstveger;11;0;-112;-8.1
619482490;Bolig;;;202518618-2 ;10.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616546;Varig tillatelse;14.04.2025;14.04.2028;Denne avkjørselen skal saneres når ny er etablert. ;Privat;Privat;;Orkland;5059;Trøndelag;FV6496 S1D1 m11578;450;11;80;Lite streng;E - Lokale adkomstveger;9;1;-1703;0.5
1022569329;Gardsbruk;;;202515765;18.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=613674#;Varig tillatelse;06.05.2025;06.05.2028;;Privat;Privat;;Orkland;5059;Trøndelag;FV6434 S2D1 m9390;260;11;80;Lite streng;E - Lokale adkomstveger;9;0;109;-4.4
1025234727;;;;24/261352-10;22.10.2024;;Midlertidig tillatelse;24.10.2024;31.01.2027;Benyttes ifm. utvidelse av bygninger på gnr/bnr. 203/3.;Privat;Privat;POINT(-36634.502 6593272.153);Stavanger;1103;Rogaland;EV39 S97D1 m911;5000;17;80;Meget streng;A - Nasjonale hovedveger;1;1;325;-0.5
1020032059;Industri;;6m x 45m;2024/59156;03.05.2024;;Midlertidig tillatelse;13.05.2024;31.12.2024;Midlertidig utvidet bruk for kabelgrøfting;Privat;Privat;POINT(-50697.628 6626661.084);Haugesund;1106;Rogaland;FV47 S1D1 m2220;20000;7;50;Meget streng;B - Regionale hovedveger;0;151;-2193;-1.0
1008928976;Industri;;;2023/7616;25.04.2023;;Midlertidig tillatelse;28.04.2023;;Tillatelsen gjelder følgende tiltak og planlagt bruk/formål: Utvidet bruk av avkjørsel til forretning  (salg av blomster fra melkerampe).;Privat;Privat;POINT(134815.687 7009535.622);Kristiansund;1505;Møre og Romsdal;FV6098 S1D1 m49;950;8;60;;D - Lokale samleveger;5;4;120;3.4
1017534579;Naust;;;2023/4793;07.02.2023;;Varig tillatelse;09.02.2023;;Gbnr 118/70.Da vi ikke stiller vilkår om utbedring av eksisterende avkjørsel, er denne tillatelsen å regne som en  endelig tillatelse til endret/utvidet bruk av avkjørsel. ;Privat;Privat;POINT(137629.828 7009945.365);Kristiansund;1505;Møre og Romsdal;FV6096 S1D1 m3321;783;22;60;;D - Lokale samleveger;17;2;99999;-0.7
1008930591;Bolig;;;2022/292;05.01.2022;;Midlertidig tillatelse;10.02.2022;10.02.2025;tillatelsen er bare en tillatelse til å bygge/utbedre avkjørselen. Saken vil følges opp etter hvert med en endelig godkjenning.;Privat;Privat;POINT Z (141250.639 7015664.884 29.88);Kristiansund;1505;Møre og Romsdal;FV6102 S1D1 m660;800;7;50;;D - Lokale samleveger;16;4;99999;-3.8
1013537157;Bolig;;;2020/17092 ;01.02.2022;;Varig tillatelse;05.05.2021;;gbnr 122/86. På grunnlag av mottatt bekreftelse, gir vi med dette endelig godkjenning til bruk av avkjørselen.;Privat;Privat;POINT(141252.774 7015724.708);Kristiansund;1505;Møre og Romsdal;FV6102 S1D1 m719;800;7;50;;D - Lokale samleveger;17;3;99999;-3.8
1014464831;Hytte;;;2021/24944;19.09.2022;;Varig tillatelse;13.12.2022;;Av bekreftelsen går det fram at avkjørselen fra fv. 6012 til den fradelte parsell av gnr. 278 bnr. 3 er ferdig opparbeidet i samsvar med vår tillatelse datert 14.02.2022;Privat;Privat;POINT(150013.986 6956159.608);Molde;1506;Møre og Romsdal;FV6012 S2D1 m9076;123;18;80;;D - Lokale samleveger;4;0;99999;-4.2
1014688114;Bolig;;;2022/4519;06.02.2022;;Varig tillatelse;15.02.2022;;gbnr 275/4;Privat;Privat;POINT(148073.476 6966130.208);Molde;1506;Møre og Romsdal;FV6014 S1D1 m2839;120;5;50;;E - Lokale adkomstveger;35;1;99999;0.4
1017510595;Service;;;2023/4332;24.01.2023;;Varig tillatelse;27.01.2023;;gbnr 308/6, 308/27 og 308/24- tillatelser etter  veglova for oppføring av nettstasjon og lavspentstolpe ;Privat;Privat;POINT(142081.181 6969894.224);Molde;1506;Møre og Romsdal;FV660 S3D1 m5430;167;18;80;;C - Lokale hovedveger;14;0;99999;1.4
1019556789;Bolig;;;24/13631;12.05.2024;;Midlertidig tillatelse;08.07.2024;08.07.2027;fv 6240 - gbnr 105/63 - tillatelse til utvidet bruk av avkjørsel etter veglova. •	Vi har i denne saken bedt om melding om ferdig opparbeidet avkjørsel, og avkjørselen kan ikke tas i bruk før vi har gitt endelig tillatelse;Privat;Privat;POINT(107774.732 6970101.731);Molde;1506;Møre og Romsdal;FV6240 S3D1 m7641;100;9;60;;E - Lokale adkomstveger;1;0;99999;-9.5
